id,random_int,random_float,random_date,category,boolean
1741,452,30.697228220901817,2024-10-06,B,True
1742,500,19.519716457188252,2024-10-07,E,True
1743,165,67.84911686505812,2024-10-08,B,False
1744,182,32.309970166633725,2024-10-09,N,False
1745,469,98.77495390991885,2024-10-10,D,True
1746,910,32.56848020639532,2024-10-11,C,True
1747,735,39.413604678262814,2024-10-12,A,True
1748,823,60.333419621203475,2024-10-13,C,True
1749,944,80.1684293191305,2024-10-14,B,False
1750,978,46.95186653456337,2024-10-15,E,False
1751,7,42.26560337889583,2024-10-16,A,False
1752,330,99.56378335948082,2024-10-17,N,True
1753,775,1.0493641139944443,2024-10-18,E,True
1754,673,89.50652888512458,2024-10-19,A,False
1755,151,14.914082593973744,2024-10-20,E,False
1756,85,78.59252762089135,2024-10-21,A,False
1757,147,61.7931559846298,2024-10-22,C,False
1758,624,34.18472854980921,2024-10-23,A,False
1759,381,87.38749555210184,2024-10-24,D,False
1760,915,1.2907227980991975,2024-10-25,E,False
1761,548,22.669065207492366,2024-10-26,N,False
1762,285,56.689279624953606,2024-10-27,E,False
1763,700,35.1542260049698,2024-10-28,D,True
1764,82,61.037749531832766,2024-10-29,A,False
1765,514,2.4110193408666825,2024-10-30,A,False
1766,897,11.645893048171253,2024-10-31,D,True
1767,815,12.709624021843924,2024-11-01,D,False
1768,709,18.928364591600943,2024-11-02,D,True
1769,916,45.93314408005428,2024-11-03,E,False
1770,523,75.21286995435712,2024-11-04,D,True
1771,746,90.5538837928901,2024-11-05,E,True
1772,386,83.5372530284246,2024-11-06,C,True
1773,707,19.688787177568358,2024-11-07,A,False
1774,471,,2024-11-08,A,True
1775,119,19.9411597758535,2024-11-09,B,False
1776,396,26.44718166671908,2024-11-10,C,False
1777,532,50.354698151188614,2024-11-11,D,False
1778,261,6.810902472352254,2024-11-12,D,False
1779,805,21.81743295932732,2024-11-13,C,False
1780,934,,2024-11-14,D,False
1781,256,46.6116292658489,2024-11-15,B,False
1782,734,44.53865259778722,2024-11-16,E,True
1783,905,1.45671547512789,2024-11-17,A,False
1784,226,24.739974705834577,2024-11-18,C,False
1785,53,86.62924359821812,2024-11-19,A,True
1786,940,16.462842825866876,2024-11-20,N,False
1787,867,41.51249395347211,2024-11-21,C,False
1788,500,1.4330905867001253,2024-11-22,E,False
1789,506,47.83354816705558,2024-11-23,D,False
1790,854,2.1021106726217154,2024-11-24,D,False
1791,364,81.96095530657999,2024-11-25,D,True
1792,280,82.48537674871037,2024-11-26,E,False
1793,593,78.77421883023699,2024-11-27,E,True
1794,714,28.33640688911182,2024-11-28,E,True
1795,158,83.7237218221818,2024-11-29,A,False
1796,632,54.29981326052693,2024-11-30,E,True
1797,59,37.380810886700246,2024-12-01,D,False
1798,727,62.5329959704233,2024-12-02,B,False
1799,128,1.2341046060374006,2024-12-03,E,True
1800,736,14.296087760075215,2024-12-04,B,True
1801,721,74.22935381702628,2024-12-05,D,False
1802,882,24.4161608716153,2024-12-06,E,False
1803,115,59.800911732874965,2024-12-07,A,False
1804,209,38.510260282302966,2024-12-08,A,True
1805,526,85.48057787992614,2024-12-09,B,False
1806,521,95.24153059966436,2024-12-10,A,True
1807,552,88.35647283701904,2024-12-11,A,True
1808,962,27.061999469359666,2024-12-12,A,True
1809,237,19.416286904608228,2024-12-13,D,False
1810,281,47.4434893620735,2024-12-14,A,True
1811,359,0.7334150836180275,2024-12-15,C,False
1812,201,,2024-12-16,E,True
1813,758,55.329063962300005,2024-12-17,A,False
1814,278,52.0449404165286,2024-12-18,A,False
1815,235,99.458198903526,2024-12-19,N,True
1816,494,20.184183536375812,2024-12-20,N,False
1817,4,25.810392916046844,2024-12-21,A,True
1818,666,11.35406423262867,2024-12-22,A,True
1819,442,91.75430096537447,2024-12-23,E,True
1820,29,77.78112444584508,2024-12-24,C,True
1821,109,82.23391114568474,2024-12-25,C,True
1822,610,90.27637879645087,2024-12-26,A,True
1823,727,,2024-12-27,C,True
1824,805,45.11931914507237,2024-12-28,B,False
1825,75,33.03914736656165,2024-12-29,C,True
1826,838,58.92146143478555,2024-12-30,C,True
1827,146,45.42783967898225,2024-12-31,C,False
1828,128,45.15655866055751,2025-01-01,D,False
1829,853,93.69278637311389,2025-01-02,D,True
1830,42,98.40315142791302,2025-01-03,D,True
1831,356,79.64843893295807,2025-01-04,N,True
1832,41,75.67580902469282,2025-01-05,B,False
1833,934,68.05581617791015,2025-01-06,C,True
1834,34,16.607485233351373,2025-01-07,A,False
1835,17,5.9105820875654524,2025-01-08,B,True
1836,677,69.0726315113263,2025-01-09,D,True
1837,153,72.8786222256576,2025-01-10,E,False
1838,998,4.697299109813979,2025-01-11,B,True
1839,378,92.80517502288481,2025-01-12,D,True
1840,588,9.114063944467754,2025-01-13,B,True
1841,599,28.59005337712024,2025-01-14,B,False
1842,629,67.23898127987044,2025-01-15,C,True
1843,874,16.987259440447634,2025-01-16,A,True
1844,342,5.541588844224443,2025-01-17,E,False
1845,981,33.11464891641498,2025-01-18,D,False
1846,27,76.59715748551791,2025-01-19,B,True
1847,825,41.367867898526036,2025-01-20,E,True
1848,287,65.29729219079393,2025-01-21,B,False
1849,646,57.961909722813665,2025-01-22,A,True
1850,731,2.221848202558041,2025-01-23,E,True
1851,168,98.85399870457067,2025-01-24,D,False
1852,610,4.142808881938775,2025-01-25,B,True
1853,268,96.7802737648485,2025-01-26,A,True
1854,749,54.98641783643981,2025-01-27,E,False
1855,821,96.31590270650665,2025-01-28,B,True
1856,455,11.475359941383545,2025-01-29,B,True
1857,906,49.04085191855132,2025-01-30,D,True
1858,685,16.950409186605864,2025-01-31,A,False
1859,401,5.097487702244241,2025-02-01,C,True
1860,922,61.75291150623116,2025-02-02,B,False
1861,981,20.778342096169144,2025-02-03,E,False
1862,476,58.76970182875459,2025-02-04,D,True
1863,702,11.236448194898562,2025-02-05,D,False
1864,634,,2025-02-06,B,True
1865,558,78.16325580532471,2025-02-07,B,True
1866,576,43.70515218421877,2025-02-08,B,True
1867,130,62.774541489733636,2025-02-09,C,False
1868,822,64.7457940745546,2025-02-10,B,True
1869,363,84.37550439872936,2025-02-11,A,True
1870,705,32.49227944066413,2025-02-12,E,True
1871,819,68.72955625825176,2025-02-13,B,False
1872,693,96.16158070461657,2025-02-14,C,False
1873,292,,2025-02-15,E,True
1874,371,48.987047671774455,2025-02-16,D,True
1875,794,63.07174444919292,2025-02-17,B,True
1876,29,73.96828977631081,2025-02-18,E,True
1877,149,61.227576569387246,2025-02-19,D,False
1878,779,1.6675813489839153,2025-02-20,C,False
1879,296,,2025-02-21,A,False
1880,11,81.0468217215466,2025-02-22,B,False
1881,512,27.26506473124847,2025-02-23,A,False
1882,676,73.1562119561134,2025-02-24,N,False
1883,113,37.21202152416987,2025-02-25,E,False
1884,187,52.188432815794314,2025-02-26,E,True
1885,807,6.79732998194037,2025-02-27,C,True
1886,744,18.122556104970954,2025-02-28,C,True
1887,227,95.71969635192346,2025-03-01,B,True
1888,310,89.0138053446914,2025-03-02,D,True
1889,98,65.22751108990502,2025-03-03,A,True
1890,55,45.96445973857374,2025-03-04,A,False
1891,623,67.57612928952238,2025-03-05,E,True
1892,664,61.8610289093939,2025-03-06,E,False
1893,758,56.85522556046121,2025-03-07,B,True
1894,406,5.917707186354182,2025-03-08,C,False
1895,69,63.280261066150686,2025-03-09,A,False
1896,312,76.89200445711684,2025-03-10,B,True
1897,289,99.40816546455756,2025-03-11,E,True
1898,762,1.1078552594309676,2025-03-12,E,True
1899,548,73.01734533106766,2025-03-13,A,True
1900,751,57.17893159359805,2025-03-14,E,True
1901,148,43.40521760809567,2025-03-15,E,False
1902,467,12.757017457137088,2025-03-16,D,True
1903,739,40.908514863487625,2025-03-17,C,False
1904,244,35.43771829861353,2025-03-18,E,False
1905,491,30.28298889787422,2025-03-19,D,False
1906,849,73.08796233222077,2025-03-20,B,True
1907,958,70.07255212842638,2025-03-21,E,False
1908,507,58.902009098091156,2025-03-22,B,True
1909,365,93.86648132933722,2025-03-23,E,True
1910,482,34.985438418085444,2025-03-24,A,True
1911,201,24.380193771017954,2025-03-25,D,True
1912,154,65.59033130983995,2025-03-26,D,False
1913,450,19.881406093740296,2025-03-27,A,False
1914,501,,2025-03-28,C,False
1915,73,22.460244007488484,2025-03-29,D,False
1916,713,6.9153567718501225,2025-03-30,B,True
1917,296,82.74987416356734,2025-03-31,D,True
1918,17,25.454054292166116,2025-04-01,C,True
1919,641,47.30275033430207,2025-04-02,B,True
1920,217,,2025-04-03,B,True
1921,61,69.93394662526431,2025-04-04,A,True
1922,939,33.056100230629085,2025-04-05,E,False
1923,616,74.473672782921,2025-04-06,A,False
1924,42,41.240306046786614,2025-04-07,N,False
1925,25,19.57556064056246,2025-04-08,A,False
1926,39,51.31750822820359,2025-04-09,E,False
1927,803,13.050455963743978,2025-04-10,D,False
1928,131,44.053915987299476,2025-04-11,B,True
1929,498,31.730547742048653,2025-04-12,E,True
1930,229,91.19595841996332,2025-04-13,D,True
1931,108,6.092872172071995,2025-04-14,C,False
1932,172,69.4017414105742,2025-04-15,A,False
1933,435,18.27511659874359,2025-04-16,C,False
1934,478,31.904507433223984,2025-04-17,D,True
1935,102,41.551406306206594,2025-04-18,C,True
1936,866,90.80150893749742,2025-04-19,C,True
1937,524,24.257826607382516,2025-04-20,D,False
1938,275,9.130880254467023,2025-04-21,B,False
1939,613,31.86896039905236,2025-04-22,N,False
1940,44,10.467597053553334,2025-04-23,A,True
1941,955,12.859648596055251,2025-04-24,E,False
1942,817,57.38505979750267,2025-04-25,A,True
1943,957,6.090193309949332,2025-04-26,E,True
1944,17,3.0930881393566034,2025-04-27,C,True
1945,330,71.44141014704978,2025-04-28,B,True
1946,569,36.16470948410445,2025-04-29,C,True
1947,823,12.537534923387328,2025-04-30,B,True
1948,497,25.361277085970823,2025-05-01,D,True
1949,815,64.2086507352399,2025-05-02,A,False
1950,12,27.55365671408512,2025-05-03,A,True
1951,318,49.45211251204079,2025-05-04,D,False
1952,592,12.169530672667229,2025-05-05,E,True
1953,216,58.8093637605447,2025-05-06,D,False
1954,339,31.607768384326405,2025-05-07,D,True
1955,776,62.696843452871654,2025-05-08,B,False
1956,991,80.8394882304023,2025-05-09,D,True
1957,661,61.16464193899924,2025-05-10,A,True
1958,81,29.574756259502067,2025-05-11,C,False
1959,727,25.57437015483004,2025-05-12,B,False
1960,485,32.7420958733448,2025-05-13,B,False
1961,374,16.462051323650485,2025-05-14,E,False
1962,976,18.117185085002006,2025-05-15,C,True
1963,710,79.06911019001679,2025-05-16,B,True
1964,200,38.4732576507445,2025-05-17,D,False
1965,537,43.59951805705858,2025-05-18,B,True
1966,466,59.40494655668112,2025-05-19,B,False
1967,89,58.96534951515476,2025-05-20,B,False
1968,268,6.7376871521925725,2025-05-21,E,False
1969,655,83.15407863376656,2025-05-22,B,True
1970,571,17.732655322393942,2025-05-23,B,False
1971,922,72.30716360496689,2025-05-24,E,True
1972,489,77.26709881281666,2025-05-25,C,True
1973,877,71.48995340913137,2025-05-26,N,True
1974,538,57.89776465541452,2025-05-27,E,False
1975,47,1.460899710888286,2025-05-28,E,True
1976,288,36.03754923631707,2025-05-29,N,False
1977,778,60.48394293625812,2025-05-30,B,True
1978,16,38.74512959225387,2025-05-31,A,True
1979,711,86.34798949128131,2025-06-01,B,True
1980,401,30.880227534961534,2025-06-02,D,False
1981,919,29.353479245866044,2025-06-03,B,False
1982,794,26.599769309265795,2025-06-04,N,False
1983,981,33.27808689607955,2025-06-05,D,False
1984,86,55.74049643141872,2025-06-06,A,True
1985,250,70.70152942725908,2025-06-07,D,True
1986,391,66.2567917738785,2025-06-08,E,False
1987,782,80.77178199814796,2025-06-09,D,False
1988,335,88.59139954974249,2025-06-10,C,False
1989,629,81.60790423433512,2025-06-11,E,False
1990,519,1.8945403374354575,2025-06-12,B,True
1991,137,73.59179535519887,2025-06-13,E,False
1992,883,20.83995736183316,2025-06-14,A,False
1993,688,13.292804270798264,2025-06-15,A,True
1994,840,63.84887847991355,2025-06-16,D,False
1995,498,31.974319540769493,2025-06-17,E,True
1996,827,5.711716337044326,2025-06-18,B,False
1997,727,13.762973439836134,2025-06-19,A,True
1998,477,0.09294168699610639,2025-06-20,B,False
1999,594,90.32236273447073,2025-06-21,C,False
2000,223,2.461798384123859,2025-06-22,A,False
2001,990,20.945576950951107,2025-06-23,D,False
2002,372,41.62627806879073,2025-06-24,C,False
2003,935,35.65713259508191,2025-06-25,E,True
2004,995,91.17258769127757,2025-06-26,B,False
2005,402,4.028894573454211,2025-06-27,A,False
2006,443,51.221470767705156,2025-06-28,C,True
2007,490,68.0479462524374,2025-06-29,C,True
2008,615,93.16979736811687,2025-06-30,A,True
2009,273,62.0371252123721,2025-07-01,E,False
2010,526,80.37552360117627,2025-07-02,E,False
2011,159,8.37249378453484,2025-07-03,D,False
2012,152,38.59395109369274,2025-07-04,E,False
2013,995,37.394713447906746,2025-07-05,D,True
2014,620,88.62882164557176,2025-07-06,C,True
2015,188,15.137117126327492,2025-07-07,A,False
2016,813,15.188617233663027,2025-07-08,E,False
2017,98,32.855814988579844,2025-07-09,N,False
2018,131,5.446604736683758,2025-07-10,C,False
2019,805,18.245804065249004,2025-07-11,E,False
2020,171,96.52096385457352,2025-07-12,B,True
2021,936,42.81839398671728,2025-07-13,C,False
2022,986,63.201920842243645,2025-07-14,E,False
2023,183,,2025-07-15,C,True
2024,983,36.69614070072005,2025-07-16,A,True
2025,364,14.722707441051696,2025-07-17,A,False
2026,39,20.658101622178084,2025-07-18,A,False
2027,527,31.326647658061034,2025-07-19,B,True
2028,888,63.60684203522256,2025-07-20,A,False
2029,497,39.82805490890544,2025-07-21,B,True
2030,516,0.6814697900128119,2025-07-22,A,True
2031,349,52.34071850674719,2025-07-23,C,False
2032,982,92.1513391907418,2025-07-24,E,True
2033,921,81.2077611008679,2025-07-25,E,False
2034,397,82.52113712596311,2025-07-26,A,False
2035,722,79.50580176061311,2025-07-27,E,False
2036,161,32.37308256104237,2025-07-28,A,False
2037,16,76.5193833754392,2025-07-29,A,True
2038,493,14.3161357811193,2025-07-30,D,False
2039,426,,2025-07-31,D,False
2040,108,64.15685666849944,2025-08-01,D,True
2041,894,2.556979908973467,2025-08-02,B,False
2042,450,78.79701335909316,2025-08-03,D,False
2043,311,90.32481050951306,2025-08-04,A,False
2044,739,26.741527847210765,2025-08-05,C,False
2045,170,81.2390724186151,2025-08-06,D,True
2046,546,8.24059718619482,2025-08-07,D,True
2047,414,59.9967858261066,2025-08-08,C,False
2048,251,48.56468653342772,2025-08-09,N,True
2049,759,54.5923533309,2025-08-10,B,True
2050,781,92.62052018843451,2025-08-11,D,True
2051,141,87.13152472468535,2025-08-12,N,True
2052,274,78.5083657239757,2025-08-13,A,False
2053,416,27.3698457678371,2025-08-14,E,True
2054,608,91.18186286860916,2025-08-15,B,False
2055,739,9.750769246387526,2025-08-16,C,False
2056,891,85.33292165587878,2025-08-17,C,True
2057,39,32.81600723536078,2025-08-18,C,False
2058,814,5.377231166198337,2025-08-19,D,True
2059,29,66.93569842407483,2025-08-20,E,False
2060,958,23.127992831595545,2025-08-21,N,False
2061,477,24.35711258646319,2025-08-22,A,True
2062,318,30.60471662287715,2025-08-23,A,False
2063,245,6.368476750251673,2025-08-24,E,True
2064,748,17.712714419825403,2025-08-25,C,False
2065,697,0.5139627585560302,2025-08-26,C,False
2066,272,44.54095211057868,2025-08-27,C,True
2067,440,8.425537741797129,2025-08-28,C,True
2068,748,68.2652605044199,2025-08-29,C,True
2069,239,23.562285119164837,2025-08-30,E,False
2070,377,94.35741440351771,2025-08-31,D,True
2071,266,87.12516273986526,2025-09-01,B,True
2072,926,28.944089496820823,2025-09-02,C,True
2073,921,78.32154546566787,2025-09-03,D,True
2074,359,80.32449046648063,2025-09-04,A,False
2075,340,98.65631141144104,2025-09-05,E,False
2076,389,59.783998684568495,2025-09-06,D,False
2077,577,8.19657346436622,2025-09-07,C,False
2078,990,64.6837228926381,2025-09-08,C,False
2079,689,62.49797483760352,2025-09-09,C,False
2080,3,63.835057742043176,2025-09-10,D,True
2081,429,30.71456481042115,2025-09-11,C,False
2082,142,85.96795850803329,2025-09-12,D,True
2083,376,95.94721829554119,2025-09-13,C,True
2084,670,21.77125129781515,2025-09-14,A,False
2085,324,8.815215813664445,2025-09-15,A,True
2086,146,19.45350331684841,2025-09-16,B,False
2087,958,82.05521392557188,2025-09-17,C,False
2088,293,67.66446348198475,2025-09-18,C,False
2089,665,63.604734233912666,2025-09-19,D,True
2090,432,40.17931351094245,2025-09-20,D,False
2091,705,57.78279715114357,2025-09-21,C,False
2092,949,30.787412527436743,2025-09-22,N,False
2093,975,47.720007941796126,2025-09-23,C,False
2094,585,79.30630283706559,2025-09-24,D,False
2095,399,98.12415974554621,2025-09-25,C,False
2096,817,93.24889235898019,2025-09-26,D,True
2097,889,93.38659428462488,2025-09-27,C,True
2098,344,40.22237348471124,2025-09-28,E,False
2099,964,,2025-09-29,D,True
2100,140,70.56353963689816,2025-09-30,B,False
2101,187,92.21919280512843,2025-10-01,E,False
2102,805,14.199425935208465,2025-10-02,C,True
2103,61,30.424186382719576,2025-10-03,D,False
2104,997,13.924684459410951,2025-10-04,E,True
2105,939,61.20085299594553,2025-10-05,B,False
2106,380,30.630099688753752,2025-10-06,D,True
2107,710,32.61078525125735,2025-10-07,E,True
2108,807,7.091595948797924,2025-10-08,E,True
2109,440,34.97960618075919,2025-10-09,E,True
2110,319,86.24965074015853,2025-10-10,A,False
2111,302,23.307281189083497,2025-10-11,C,True
2112,344,69.51874662100657,2025-10-12,D,False
2113,11,62.96283449385926,2025-10-13,D,False
2114,62,86.34846083691153,2025-10-14,D,True
2115,845,13.228794765103824,2025-10-15,E,True
2116,226,97.75899603450432,2025-10-16,C,False
2117,153,58.26286460403656,2025-10-17,B,True
2118,711,99.54741523468144,2025-10-18,D,False
2119,564,91.15147258658509,2025-10-19,C,True
2120,772,22.15172721131058,2025-10-20,C,False
2121,571,5.61620099033131,2025-10-21,A,True
2122,584,25.563909379536152,2025-10-22,D,True
2123,660,52.756364899941985,2025-10-23,E,False
2124,861,17.159636706519,2025-10-24,C,False
2125,575,16.74597445179885,2025-10-25,C,False
2126,310,46.25935471051531,2025-10-26,B,True
2127,885,3.3267971169358423,2025-10-27,A,True
2128,243,12.188808253227046,2025-10-28,C,True
2129,493,41.58613394079475,2025-10-29,C,True
2130,366,6.312990920796646,2025-10-30,E,False
2131,330,39.67550564555293,2025-10-31,E,False
2132,107,47.40062659484451,2025-11-01,B,False
2133,226,45.12666140731144,2025-11-02,B,True
2134,825,86.91748574030873,2025-11-03,B,True
2135,218,53.00624550517325,2025-11-04,E,False
2136,937,46.798046247804336,2025-11-05,N,False
2137,753,41.07092453916662,2025-11-06,A,True
2138,506,81.76233783044862,2025-11-07,D,False
2139,259,89.50566039998331,2025-11-08,D,True
2140,888,85.32424691971175,2025-11-09,A,True
2141,774,67.35465781313908,2025-11-10,N,False
2142,517,13.736174596867423,2025-11-11,E,False
2143,773,27.686996949201227,2025-11-12,D,False
2144,54,4.606306368197743,2025-11-13,E,False
2145,47,93.08240749901141,2025-11-14,A,True
2146,727,66.07985296909104,2025-11-15,B,False
2147,689,74.63628843132415,2025-11-16,N,False
2148,521,,2025-11-17,D,False
2149,99,84.56535222773424,2025-11-18,N,False
2150,20,25.96032837084785,2025-11-19,D,False
2151,890,0.16437571124496841,2025-11-20,D,True
2152,753,37.641496252069395,2025-11-21,B,False
2153,573,57.07614809590734,2025-11-22,D,False
